PassengerId,Age,ServiceCost,CryoInt,VIPInt
4176_03,20.0,1854.0,0,0
4176_04,38.0,2366.0,0,0
4176_05,46.0,1181.0,0,0
4176_06,13.0,0.0,1,0
4176_07,24.0,1071.0,0,0
4177_01,32.0,0.0,1,0
4177_03,44.0,5896.0,0,0
4178_01,19.0,783.0,0,0
4179_01,30.0,1446.0,0,1
4179_02,23.0,0.0,1,0
4181_01,4.0,0.0,0,0
4181_03,17.0,0.0,1,0
4181_04,44.0,0.0,1,0
4181_05,31.0,28074.0,0,0
4181_06,41.0,12047.0,0,1
4182_01,33.0,4019.0,0,0
4182_02,43.0,4285.0,0,0
4182_03,43.0,7574.0,0,1
4184_01,19.0,919.0,0,0
4185_01,24.0,1725.0,0,0
4186_01,17.0,0.0,1,0
4188_01,23.0,2199.0,0,0
4189_01,17.0,1787.0,0,0
4191_01,18.0,1941.0,0,0
4194_01,34.0,0.0,1,0
4196_01,13.0,0.0,1,0
4197_01,66.0,3176.0,0,0
4197_02,27.0,1358.0,0,0
4197_03,19.0,1706.0,0,0
4199_01,55.0,902.0,0,0
4203_01,40.0,961.0,0,0
4204_01,23.0,0.0,1,0
4204_02,7.0,0.0,0,0
4204_03,12.0,0.0,1,0
4205_01,37.0,1385.0,0,0
4206_01,22.0,544.0,0,0
4207_01,25.0,0.0,1,0
4207_02,46.0,0.0,1,0
4208_01,37.0,783.0,0,0
4210_01,50.0,0.0,1,0
4210_02,28.0,0.0,1,0
4211_01,26.0,0.0,1,0
4214_01,23.0,4626.0,0,0
4215_01,34.0,1006.0,0,1
4216_01,65.0,0.0,1,0
4216_02,20.0,0.0,1,0
4218_01,29.0,0.0,1,0
4219_02,40.0,1268.0,0,0
4219_03,32.0,2476.0,0,0
4220_01,31.0,787.0,0,0
4221_01,13.0,1188.0,0,0
4222_01,29.0,812.0,0,0
4222_02,28.0,791.0,0,0
4223_01,19.0,1606.0,0,0
4225_01,22.0,0.0,1,0
4229_01,13.0,2503.0,0,0
4230_01,21.0,865.0,0,0
4231_01,24.0,1445.0,0,0
4232_01,47.0,5199.0,0,0
4233_01,27.0,4336.0,0,0
4237_01,18.0,787.0,0,0
4238_01,36.0,0.0,1,0
4239_01,68.0,804.0,0,0
4242_01,28.0,0.0,1,0
4243_01,36.0,3173.0,0,0
4244_01,17.0,1143.0,0,0
4245_01,13.0,0.0,1,0
4246_01,30.0,4179.0,0,0
4249_01,58.0,3434.0,0,0
4249_02,43.0,0.0,1,0
4249_03,20.0,2822.0,0,0
4252_01,15.0,1514.0,0,0
4253_01,30.0,809.0,0,0
4254_01,33.0,18233.0,0,0
4254_02,25.0,0.0,1,0
4254_03,62.0,3358.0,0,0
4255_01,41.0,0.0,1,0
4256_01,27.0,1915.0,0,0
4256_02,18.0,0.0,1,0
4256_03,27.0,0.0,1,0
4256_04,19.0,1481.0,0,0
4256_05,37.0,786.0,0,0
4256_06,24.0,0.0,1,0
4256_07,29.0,852.0,0,0
4256_08,44.0,699.0,0,0
4257_01,19.0,1442.0,0,0
4258_01,39.0,1717.0,0,0
4258_03,39.0,1680.0,0,0
4259_01,41.0,0.0,1,0
4260_01,27.0,0.0,1,0
4261_01,56.0,1063.0,0,0
4262_01,22.0,0.0,1,0
4262_02,26.0,11446.0,0,0
4264_01,24.0,1300.0,0,0
4266_01,18.0,0.0,1,0
4267_02,32.0,1020.0,0,0
4270_01,30.0,8041.0,0,0
4271_01,25.0,0.0,1,0
4272_01,55.0,806.0,0,0
4273_01,19.0,671.0,0,0
4274_01,24.0,948.0,0,0
4278_01,32.0,4614.0,0,0
4280_01,24.0,0.0,0,0
4289_01,32.0,0.0,1,0
4291_01,36.0,0.0,1,0
4292_01,28.0,2185.0,0,0
4293_01,52.0,559.0,0,0
4294_01,29.0,750.0,0,0
4295_01,23.0,2765.0,0,0
4295_02,32.0,0.0,1,0
4296_01,35.0,0.0,1,0
4297_01,41.0,10412.0,0,0
4300_01,16.0,0.0,1,0
4301_01,33.0,0.0,1,0
4302_01,6.0,0.0,1,0
4303_01,15.0,877.0,0,0
4303_02,38.0,1019.0,0,0
4305_01,56.0,829.0,0,0
4305_02,4.0,0.0,1,0
4305_03,21.0,0.0,1,0
4306_01,22.0,1606.0,0,0
4309_01,37.0,788.0,0,0
4309_02,6.0,0.0,0,0
4311_01,22.0,1448.0,0,0
4312_01,26.0,7766.0,0,0
4315_01,22.0,717.0,0,0
4317_01,24.0,2579.0,0,0
4318_01,25.0,0.0,1,0
4319_01,48.0,907.0,0,0
4320_01,24.0,793.0,0,0
4324_01,3.0,0.0,0,0
4324_02,24.0,0.0,1,0
4324_03,25.0,1754.0,0,0
4324_04,1.0,0.0,1,0
4327_01,20.0,899.0,0,0
4329_01,22.0,759.0,0,0
4330_01,28.0,1181.0,0,0
4332_01,17.0,0.0,1,0
4333_01,28.0,5515.0,0,0
4334_01,47.0,0.0,1,0
4335_01,34.0,0.0,1,0
4336_01,29.0,2785.0,0,1
4336_02,14.0,0.0,1,0
4336_03,36.0,2694.0,0,0
4336_04,40.0,10823.0,0,0
4337_01,49.0,1228.0,0,0
4338_01,51.0,0.0,0,0
4338_02,41.0,3578.0,0,0
4338_03,44.0,14807.0,0,0
4339_01,47.0,2259.0,0,0
4340_01,22.0,949.0,0,0
4343_01,13.0,0.0,1,0
4344_01,18.0,759.0,0,0
4345_01,28.0,1697.0,0,0
4346_01,22.0,722.0,0,0
4347_01,50.0,852.0,0,0
4348_01,47.0,0.0,1,1
4349_01,55.0,1298.0,0,0
4350_01,21.0,0.0,1,0
4350_02,39.0,2331.0,0,0
4352_01,37.0,4922.0,0,0
4352_02,31.0,10174.0,0,0
4356_01,28.0,0.0,1,0
4357_01,23.0,3344.0,0,0
4359_01,28.0,2836.0,0,0
4359_02,40.0,18267.0,0,0
4359_03,54.0,3600.0,0,0
4360_01,18.0,0.0,1,0
4361_01,27.0,1079.0,0,0
4362_01,43.0,3598.0,0,0
4364_01,25.0,0.0,1,0
4365_01,13.0,803.0,0,0
4367_01,37.0,0.0,1,0
4368_01,32.0,0.0,1,0
4369_01,19.0,857.0,0,0
4370_01,21.0,1608.0,0,0
4371_02,39.0,5449.0,0,0
4371_03,22.0,0.0,1,0
4371_04,25.0,9841.0,0,0
4372_02,42.0,955.0,0,0
4373_01,36.0,737.0,0,0
4376_01,43.0,623.0,0,0
4382_01,23.0,604.0,0,0
4383_01,57.0,0.0,0,0
4386_01,54.0,0.0,0,0
4386_02,51.0,17703.0,0,0
4387_01,32.0,651.0,0,0
4388_01,33.0,0.0,0,0
4390_01,8.0,0.0,1,0
4390_02,44.0,0.0,1,0
4390_03,27.0,1225.0,0,0
4391_01,48.0,786.0,0,0
4392_01,13.0,771.0,0,0
4393_01,5.0,0.0,1,0
4393_02,18.0,788.0,0,0
4395_01,23.0,918.0,0,0
4396_01,23.0,810.0,0,0
4397_01,35.0,0.0,1,0
4399_01,25.0,884.0,0,0
4400_01,32.0,1299.0,0,0
4400_02,0.0,0.0,0,0
4400_03,5.0,0.0,1,0
4401_02,18.0,0.0,1,0
4402_01,29.0,0.0,1,0
4403_01,55.0,1469.0,0,0
4403_02,41.0,773.0,0,0
4405_01,27.0,0.0,1,0
4407_01,55.0,0.0,1,0
4408_01,75.0,0.0,1,0
4409_01,50.0,1976.0,0,0
4410_01,23.0,784.0,0,0
4411_01,37.0,769.0,0,0
4413_01,33.0,854.0,0,0
4415_01,45.0,1309.0,0,0
4416_01,47.0,0.0,1,0
4422_01,13.0,0.0,1,0
4422_02,29.0,7793.0,0,0
4424_01,19.0,3644.0,0,0
4426_01,30.0,0.0,1,0
4427_01,39.0,3874.0,0,0
4427_02,31.0,3163.0,0,0
4428_01,29.0,12626.0,0,0
4429_01,16.0,1172.0,0,0
4430_01,18.0,1515.0,0,0
4431_01,38.0,1435.0,0,0
4432_01,50.0,0.0,1,0
4433_01,21.0,0.0,1,0
4436_01,22.0,0.0,1,0
4437_01,20.0,0.0,1,0
4438_01,36.0,1192.0,0,0
4441_01,31.0,0.0,1,1
4441_02,39.0,0.0,1,0
4441_03,50.0,4826.0,0,0
4444_01,40.0,990.0,0,0
4445_01,28.0,645.0,0,0
4446_01,38.0,4429.0,0,0
4446_02,37.0,10750.0,0,0
4446_03,59.0,0.0,1,0
4446_04,41.0,6478.0,0,0
4447_01,54.0,0.0,1,0
4448_01,40.0,2414.0,0,0
4449_01,43.0,1057.0,0,0
4450_01,26.0,0.0,1,0
4450_03,22.0,0.0,1,0
4450_04,28.0,6921.0,0,0
4451_01,35.0,0.0,1,0
4453_01,28.0,3001.0,0,0
4457_01,24.0,755.0,0,0
4461_01,18.0,0.0,1,0
4462_01,20.0,803.0,0,0
4463_01,29.0,0.0,1,0
4463_02,29.0,0.0,1,0
4464_01,21.0,0.0,0,0
4465_01,2.0,0.0,1,0
4465_02,43.0,3173.0,0,0
4465_03,28.0,6444.0,0,0
4466_01,31.0,4653.0,0,1
4467_01,23.0,756.0,0,0
4469_01,26.0,0.0,1,0
4469_02,43.0,5094.0,0,0
4470_01,28.0,1554.0,0,0
4472_01,24.0,1780.0,0,0
4472_02,27.0,748.0,0,0
4473_01,13.0,2924.0,0,0
4473_02,27.0,1021.0,0,0
4474_02,24.0,0.0,1,0
4475_01,50.0,2768.0,0,1
4475_02,27.0,0.0,1,0
4476_01,26.0,1457.0,0,0
4482_01,4.0,0.0,0,0
4482_02,9.0,0.0,0,0
4482_03,0.0,0.0,0,0
4482_04,35.0,0.0,1,0
4482_05,3.0,0.0,1,0
4483_01,25.0,2384.0,0,0
4483_02,63.0,3149.0,0,0
4485_01,34.0,0.0,1,0
4485_02,35.0,3701.0,0,0
4486_01,26.0,0.0,1,0
4487_01,39.0,854.0,0,0
4490_01,34.0,2032.0,0,0
4491_01,36.0,3855.0,0,0
4492_01,46.0,0.0,1,0
4493_01,26.0,1409.0,0,0
4494_01,28.0,0.0,1,0
4496_01,20.0,3154.0,0,0
4497_01,35.0,0.0,1,0
4498_01,11.0,0.0,0,0
4498_02,14.0,0.0,1,0
4498_03,4.0,0.0,1,0
4498_05,31.0,0.0,1,0
4498_06,15.0,893.0,0,0
4498_07,39.0,907.0,0,0
4498_08,7.0,0.0,0,0
4500_01,24.0,716.0,0,0
4501_01,22.0,0.0,1,0
4502_01,26.0,0.0,1,0
4505_01,53.0,3328.0,0,0
4506_01,19.0,1049.0,0,0
4508_01,54.0,1320.0,0,0
4508_02,21.0,1298.0,0,0
4508_03,25.0,1348.0,0,0
4509_01,48.0,1014.0,0,0
4509_03,13.0,3273.0,0,0
4510_01,57.0,0.0,0,0
4511_01,25.0,0.0,1,0
4511_02,48.0,0.0,1,0
4512_01,34.0,1299.0,0,0
4514_01,16.0,0.0,1,0
4515_01,0.0,0.0,0,0
4515_02,15.0,3930.0,0,0
4516_01,37.0,930.0,0,0
4517_01,37.0,1995.0,0,0
4518_01,49.0,1816.0,0,0
4521_01,18.0,748.0,0,0
4522_01,25.0,903.0,0,0
4529_01,43.0,833.0,0,0
4530_01,20.0,691.0,0,0
4531_01,54.0,0.0,1,0
4532_01,30.0,0.0,1,0
4533_01,37.0,0.0,1,0
4534_01,30.0,655.0,0,0
4535_01,20.0,724.0,0,0
4535_02,20.0,909.0,0,0
4537_01,24.0,2151.0,0,0
4538_01,44.0,869.0,0,0
4539_01,0.0,0.0,0,0
4539_02,15.0,0.0,1,0
4542_01,19.0,0.0,1,0
4542_02,20.0,0.0,1,0
4543_01,20.0,1850.0,0,1
4544_01,34.0,0.0,1,0
4547_01,20.0,828.0,0,0
4549_01,42.0,1619.0,0,0
4552_01,43.0,2504.0,0,0
4553_01,55.0,5733.0,0,1
4555_01,21.0,808.0,0,0
4557_01,17.0,986.0,0,0
4558_01,54.0,18596.0,0,0
4561_01,45.0,6631.0,0,0
4562_01,31.0,0.0,1,0
4563_01,19.0,0.0,1,0
4565_01,24.0,704.0,0,0
4568_01,42.0,5963.0,0,0
4569_01,29.0,0.0,1,0
4571_01,24.0,0.0,1,0
4572_01,23.0,809.0,0,0
4573_01,22.0,758.0,0,0
4574_01,23.0,1861.0,0,0
4576_01,37.0,1553.0,0,0
4580_01,35.0,0.0,1,0
4581_01,33.0,5755.0,0,0
4581_02,37.0,2617.0,0,0
4585_01,32.0,7570.0,0,0
4591_01,34.0,0.0,1,0
4592_01,9.0,0.0,0,0
4592_02,25.0,0.0,1,0
4592_03,29.0,0.0,1,0
4592_04,1.0,0.0,1,0
4593_01,30.0,808.0,0,0
4594_01,64.0,5629.0,0,0
4594_02,31.0,27848.0,0,0
4594_03,27.0,3200.0,0,0
4595_01,25.0,0.0,1,0
4596_01,28.0,0.0,1,0
4597_01,32.0,0.0,1,0
4602_01,36.0,727.0,0,0
4603_02,36.0,18537.0,0,0
4604_01,37.0,1792.0,0,0
4605_01,45.0,774.0,0,0
4606_01,22.0,3801.0,0,0
4607_01,23.0,774.0,0,0
4608_01,31.0,1051.0,0,0
4609_01,37.0,7565.0,0,0
4610_01,28.0,1019.0,0,0
4611_01,23.0,0.0,1,0
4612_01,14.0,770.0,0,0
4613_01,40.0,0.0,1,0
4615_01,42.0,2599.0,0,0
4617_01,53.0,1442.0,0,0
4620_01,46.0,0.0,1,0
4621_01,28.0,2082.0,0,0
4622_01,25.0,0.0,1,0
4624_01,58.0,1348.0,0,0
4625_01,31.0,2522.0,0,0
4625_02,24.0,0.0,1,0
4625_03,52.0,3455.0,0,0
4625_04,25.0,0.0,1,0
4625_05,17.0,0.0,1,0
4625_06,27.0,3581.0,0,0
4625_07,29.0,0.0,1,0
4628_01,45.0,8573.0,0,0
4630_01,28.0,692.0,0,0
4632_01,57.0,0.0,1,0
4632_02,68.0,0.0,1,0
4632_03,26.0,11426.0,0,0
4632_04,52.0,4314.0,0,0
4632_05,36.0,5843.0,0,0
4633_01,41.0,753.0,0,0
4634_01,14.0,906.0,0,0
4635_01,16.0,0.0,1,0
4638_01,62.0,3375.0,0,1
4640_01,26.0,810.0,0,0
4641_01,45.0,871.0,0,0
4642_01,41.0,4442.0,0,0
4644_01,13.0,3096.0,0,0
4645_01,48.0,9636.0,0,0
4646_01,22.0,670.0,0,0
4648_01,39.0,640.0,0,0
4649_01,45.0,1625.0,0,0
4650_01,42.0,1778.0,0,0
4651_01,33.0,8346.0,0,0
4652_01,27.0,997.0,0,0
4653_01,47.0,788.0,0,0
4654_01,20.0,0.0,1,0
4655_01,32.0,0.0,1,0
4655_02,54.0,0.0,1,0
4656_02,9.0,0.0,0,0
4657_01,17.0,849.0,0,0
4658_01,26.0,4152.0,0,0
4658_02,38.0,7396.0,0,0
4659_01,24.0,703.0,0,0
4661_01,30.0,2525.0,0,0
4661_02,2.0,0.0,1,0
4661_03,4.0,0.0,1,0
4661_04,9.0,0.0,1,0
4661_05,30.0,3437.0,0,0
4662_01,32.0,7833.0,0,0
4662_02,53.0,0.0,1,0
4662_03,46.0,4169.0,0,0
4663_01,2.0,0.0,1,0
4663_02,1.0,0.0,1,0
4663_03,11.0,0.0,1,0
4663_04,3.0,0.0,0,0
4663_05,33.0,0.0,1,0
4663_06,3.0,0.0,1,0
4664_01,38.0,994.0,0,0
4665_01,21.0,0.0,1,0
4667_01,41.0,0.0,1,0
4668_01,64.0,0.0,1,0
4668_02,27.0,0.0,1,1
4676_01,42.0,1804.0,0,0
4677_01,30.0,5882.0,0,0
4678_01,38.0,870.0,0,0
4679_01,63.0,7670.0,0,0
4680_02,2.0,0.0,1,0
4680_04,37.0,1182.0,0,0
4684_01,50.0,1128.0,0,0
4686_01,38.0,787.0,0,0
4689_01,28.0,4889.0,0,1
4690_01,35.0,0.0,1,0
4690_02,27.0,15815.0,0,0
4691_01,15.0,756.0,0,0
4693_01,29.0,6659.0,0,1
4693_02,65.0,0.0,1,0
4694_01,27.0,701.0,0,0
4695_01,0.0,0.0,0,0
4695_02,21.0,3149.0,0,0
4695_03,19.0,0.0,1,0
4696_01,39.0,0.0,1,0
4704_01,30.0,6131.0,0,0
4706_01,30.0,0.0,1,0
4706_02,40.0,0.0,1,0
4708_01,26.0,1047.0,0,0
4709_01,38.0,2717.0,0,0
4710_01,22.0,2599.0,0,0
4711_01,65.0,1504.0,0,0
4712_01,61.0,0.0,1,0
4713_01,20.0,1244.0,0,0
4714_01,24.0,0.0,1,0
4717_01,16.0,0.0,1,0
4720_01,21.0,864.0,0,0
4721_01,23.0,0.0,1,0
4723_01,17.0,764.0,0,0
4723_02,24.0,1068.0,0,0
4725_01,27.0,889.0,0,0
4726_02,26.0,5416.0,0,0
4726_03,20.0,3904.0,0,0
4726_04,28.0,0.0,1,0
4726_05,37.0,2252.0,0,0
4728_01,23.0,1289.0,0,0
4730_01,50.0,7556.0,0,0
4732_02,32.0,0.0,1,0
4732_03,44.0,0.0,0,0
4733_01,20.0,5648.0,0,0
4738_01,30.0,1573.0,0,0
4738_02,29.0,7347.0,0,0
4739_01,22.0,926.0,0,0
4741_01,35.0,0.0,1,0
4743_01,38.0,4819.0,0,0
4744_01,34.0,2124.0,0,0
4744_02,34.0,0.0,1,0
4748_01,53.0,765.0,0,0
4750_01,28.0,2174.0,0,0
4750_02,31.0,3765.0,0,0
4752_01,56.0,1760.0,0,0
4754_01,30.0,791.0,0,0
4755_01,32.0,0.0,1,0
4757_01,24.0,2524.0,0,0
4758_01,44.0,871.0,0,0
4759_01,25.0,719.0,0,0
4762_01,35.0,0.0,1,0
4763_01,29.0,1191.0,0,0
4764_01,22.0,846.0,0,0
4769_01,22.0,0.0,1,0
4770_01,22.0,593.0,0,0
4770_02,18.0,0.0,1,0
4772_01,22.0,629.0,0,0
4773_01,52.0,1714.0,0,0
4774_01,0.0,0.0,1,0
4774_02,1.0,0.0,1,0
4774_03,34.0,2132.0,0,0
4774_04,6.0,0.0,1,0
4775_01,22.0,784.0,0,0
4777_01,31.0,0.0,1,0
4778_01,31.0,2083.0,0,0
4780_01,20.0,1014.0,0,0
4780_02,25.0,0.0,1,0
4782_01,23.0,0.0,1,0
4782_02,53.0,18934.0,0,0
4782_03,32.0,4338.0,0,0
4782_05,48.0,12158.0,0,0
4783_01,37.0,12902.0,0,0
4784_01,21.0,0.0,1,0
4785_01,29.0,0.0,1,0
4786_01,46.0,0.0,1,1
4788_01,22.0,778.0,0,0
4790_01,54.0,4519.0,0,1
4791_01,43.0,1706.0,0,0
4792_01,18.0,0.0,1,0
4793_01,36.0,4888.0,0,0
4793_02,20.0,5075.0,0,0
4794_01,63.0,703.0,0,0
4795_01,50.0,902.0,0,0
4796_01,13.0,1586.0,0,0
4796_02,43.0,0.0,1,0
4797_01,16.0,0.0,1,0
4798_01,31.0,0.0,1,0
4803_01,55.0,1046.0,0,0
4804_01,18.0,1362.0,0,0
4807_01,44.0,887.0,0,0
4810_01,20.0,806.0,0,0
4813_01,49.0,7862.0,0,0
4814_01,22.0,0.0,1,0
4815_01,21.0,603.0,0,0
4817_01,26.0,1157.0,0,0
4818_01,65.0,1056.0,0,0
4819_01,20.0,0.0,1,0
4822_01,0.0,0.0,1,0
4822_02,16.0,0.0,1,0
4822_03,22.0,0.0,1,0
4822_04,0.0,0.0,0,0
4828_01,14.0,919.0,0,0
4830_01,22.0,804.0,0,0
4831_01,21.0,0.0,1,0
4832_01,37.0,983.0,0,0
4838_01,52.0,717.0,0,0
4841_01,59.0,0.0,1,0
4841_02,21.0,3606.0,0,0
4841_03,25.0,16843.0,0,0
4842_01,23.0,2578.0,0,0
4845_01,36.0,0.0,1,0
4846_01,38.0,788.0,0,0
4847_01,19.0,803.0,0,0
4848_01,30.0,801.0,0,0
4850_01,23.0,887.0,0,0
4850_02,55.0,446.0,0,0
4853_01,30.0,4922.0,0,0
4856_01,39.0,777.0,0,0
4862_01,24.0,888.0,0,0
4864_01,24.0,755.0,0,0
4866_01,17.0,2019.0,0,0
4868_01,17.0,788.0,0,0
4871_01,13.0,611.0,0,0
4873_01,35.0,5015.0,0,0
4874_01,32.0,1309.0,0,0
4874_02,18.0,0.0,1,0
4875_01,21.0,647.0,0,0
4876_01,25.0,1227.0,0,0
4878_01,36.0,1910.0,0,0
4879_01,20.0,888.0,0,0
4880_01,22.0,1434.0,0,0
4881_01,27.0,0.0,1,0
4883_01,38.0,0.0,1,0
4884_01,23.0,0.0,1,0
4885_01,21.0,1289.0,0,0
4887_01,20.0,1527.0,0,0
4888_01,28.0,0.0,1,0
4889_01,57.0,767.0,0,0
4890_01,10.0,0.0,0,0
4891_01,22.0,0.0,1,0
4891_02,24.0,0.0,1,0
4893_01,31.0,0.0,1,0
4895_01,15.0,0.0,1,0
4897_01,18.0,2152.0,0,0
4898_01,28.0,891.0,0,0
4899_01,40.0,0.0,1,0
4899_02,32.0,706.0,0,0
4900_01,35.0,684.0,0,0
4901_01,52.0,848.0,0,0
4901_02,34.0,996.0,0,0
4902_01,46.0,0.0,1,0
4903_01,23.0,2266.0,0,0
4904_01,44.0,790.0,0,0
4909_01,59.0,600.0,0,0
4910_01,42.0,4732.0,0,0
4911_01,18.0,702.0,0,0
4912_01,29.0,3370.0,0,0
4912_02,15.0,0.0,1,0
4913_01,19.0,1333.0,0,0
4915_01,49.0,0.0,1,0
4916_01,19.0,0.0,1,0
4917_01,36.0,11737.0,0,1
4918_01,59.0,0.0,1,0
4920_01,24.0,0.0,1,0
4923_01,4.0,0.0,1,0
4923_02,20.0,0.0,1,0
4923_03,24.0,1041.0,0,0
4924_01,31.0,1472.0,0,0
4925_01,23.0,5915.0,0,0
4927_01,3.0,0.0,0,0
4927_02,22.0,0.0,1,0
4927_03,20.0,0.0,0,0
4927_04,0.0,0.0,0,0
4929_01,13.0,0.0,1,0
4930_01,47.0,0.0,1,0
4930_02,51.0,3677.0,0,0
4932_02,3.0,0.0,1,0
4933_01,4.0,0.0,0,0
4933_02,16.0,2093.0,0,0
4933_03,24.0,2204.0,0,0
4933_04,1.0,0.0,1,0
4934_01,31.0,1456.0,0,0
4937_01,34.0,1708.0,0,0
4938_01,20.0,847.0,0,0
4939_01,19.0,2077.0,0,0
4940_01,19.0,0.0,1,0
4941_01,35.0,1820.0,0,0
4942_02,36.0,0.0,1,0
4944_02,58.0,6378.0,0,0
4944_03,56.0,3776.0,0,0
4945_01,27.0,0.0,1,0
4946_01,25.0,0.0,1,0
4950_01,39.0,0.0,1,0
4951_01,43.0,1346.0,0,0
4952_01,42.0,0.0,1,0
4956_01,19.0,0.0,1,0
4958_01,32.0,709.0,0,0
4963_01,61.0,0.0,1,0
4964_01,64.0,2397.0,0,0
4970_01,26.0,1385.0,0,0
4972_01,35.0,4635.0,0,0
4973_01,43.0,997.0,0,0
4973_02,3.0,0.0,1,0
4974_01,56.0,10554.0,0,0
4975_01,25.0,0.0,1,0
4975_02,12.0,0.0,0,0
4975_03,2.0,0.0,1,0
4977_01,46.0,870.0,0,0
4977_02,32.0,2993.0,0,0
4979_01,24.0,0.0,1,0
4980_01,28.0,882.0,0,0
4980_02,12.0,0.0,0,0
4980_03,11.0,0.0,0,0
4981_03,24.0,709.0,0,0
4987_01,21.0,786.0,0,0
4989_01,38.0,787.0,0,0
4990_01,35.0,0.0,1,0
4992_01,22.0,546.0,0,0
4995_01,42.0,924.0,0,0
4996_01,34.0,0.0,1,0
4997_01,52.0,0.0,1,0
4998_01,43.0,0.0,1,0
4999_01,30.0,1914.0,0,0
5000_01,35.0,0.0,1,0
5003_01,18.0,0.0,1,0
5004_01,27.0,0.0,1,0
5005_01,46.0,901.0,0,0
5006_01,15.0,0.0,1,0
5006_02,44.0,0.0,1,0
5006_03,20.0,3507.0,0,0
5007_01,35.0,1443.0,0,0
5008_01,19.0,0.0,1,0
5009_01,47.0,0.0,1,0
5010_01,26.0,1749.0,0,1
5012_01,24.0,0.0,1,0
5013_01,23.0,2102.0,0,0
5014_01,26.0,2788.0,0,0
5014_02,5.0,0.0,1,0
5015_01,35.0,7503.0,0,0
5016_01,18.0,1432.0,0,0
5017_01,32.0,0.0,1,0
5018_01,13.0,0.0,1,0
5019_01,15.0,697.0,0,0
5020_01,18.0,671.0,0,0
5021_01,41.0,5087.0,0,0
5023_01,36.0,486.0,0,0
5025_01,33.0,1101.0,0,0
5027_01,41.0,792.0,0,0
5028_01,47.0,6422.0,0,0
5032_01,32.0,0.0,1,0
5034_01,36.0,4220.0,0,0
5035_01,13.0,0.0,1,0
5036_01,34.0,0.0,1,0
5036_02,24.0,908.0,0,0
5039_02,12.0,0.0,1,0
5039_03,24.0,1288.0,0,0
5039_04,35.0,1309.0,0,0
5040_01,26.0,19036.0,0,0
5040_02,39.0,6526.0,0,0
5042_01,18.0,736.0,0,0
5044_01,23.0,784.0,0,0
5044_02,29.0,0.0,1,0
5048_01,38.0,0.0,0,0
5050_01,31.0,868.0,0,0
5051_01,49.0,1299.0,0,0
5052_01,17.0,0.0,1,0
5052_02,23.0,2594.0,0,0
5057_01,15.0,0.0,1,0
5058_02,30.0,1482.0,0,1
5058_03,42.0,0.0,1,0
5059_01,21.0,639.0,0,0
5060_01,41.0,0.0,1,0
5060_02,14.0,0.0,1,0
5060_03,27.0,2258.0,0,0
5061_02,54.0,8420.0,0,0
5062_01,46.0,996.0,0,0
5064_01,22.0,7474.0,0,0
5065_02,26.0,3697.0,0,0
5067_01,36.0,2152.0,0,0
5069_01,56.0,1379.0,0,0
5072_01,10.0,0.0,0,0
5072_02,14.0,0.0,1,0
5073_01,27.0,0.0,1,0
5074_01,35.0,5916.0,0,0
5076_01,13.0,5208.0,0,0
5080_01,21.0,703.0,0,0
5083_01,22.0,0.0,1,0
5084_01,29.0,0.0,1,0
5084_02,32.0,20228.0,0,0
5085_01,20.0,565.0,0,0
5088_01,22.0,1768.0,0,0
5089_01,39.0,8050.0,0,0
5089_02,19.0,3791.0,0,0
5090_02,0.0,0.0,1,0
5090_03,12.0,0.0,0,0
5090_04,7.0,0.0,1,0
5090_05,32.0,793.0,0,0
5090_06,11.0,0.0,0,0
5091_01,18.0,3064.0,0,0
5093_01,49.0,8056.0,0,1
5095_01,61.0,0.0,1,0
5097_01,7.0,0.0,1,0
5097_02,25.0,852.0,0,0
5097_03,51.0,712.0,0,0
5103_01,56.0,0.0,1,0
5104_01,31.0,753.0,0,0
5105_01,16.0,0.0,1,0
5106_01,29.0,0.0,1,0
5109_01,47.0,741.0,0,0
5111_01,25.0,4307.0,0,0
5111_02,28.0,5495.0,0,0
5111_03,32.0,2924.0,0,0
5112_01,56.0,0.0,1,0
5112_02,25.0,0.0,1,0
5112_03,13.0,0.0,1,0
5115_01,41.0,0.0,1,0
5115_02,28.0,0.0,1,0
5116_01,25.0,0.0,1,0
5116_02,11.0,0.0,1,0
5120_01,20.0,0.0,0,0
5122_01,24.0,875.0,0,0
5124_01,41.0,705.0,0,0
5125_01,29.0,760.0,0,0
5126_01,59.0,0.0,1,0
5127_01,31.0,892.0,0,0
5127_02,16.0,2055.0,0,0
5128_01,65.0,1158.0,0,0
5128_02,21.0,2833.0,0,0
5129_01,27.0,0.0,1,0
5132_01,42.0,5526.0,0,0
5133_01,36.0,846.0,0,0
5133_02,24.0,0.0,1,0
5133_04,19.0,660.0,0,0
5133_05,26.0,948.0,0,0
5133_06,19.0,0.0,1,0
5133_07,26.0,1529.0,0,0
5133_08,35.0,868.0,0,0
5136_01,24.0,704.0,0,0
5137_01,9.0,0.0,0,0
5138_01,40.0,4137.0,0,0
5140_01,23.0,0.0,1,0
5142_01,4.0,0.0,0,0
5142_02,20.0,1801.0,0,0
5142_03,21.0,0.0,1,0
5142_04,4.0,0.0,0,0
5145_01,18.0,0.0,1,0
5146_01,26.0,796.0,0,0
5148_01,13.0,1053.0,0,0
5148_02,16.0,0.0,1,0
5151_01,14.0,0.0,1,0
5152_01,40.0,3402.0,0,0
5154_01,34.0,1048.0,0,1
